time         ,iter.    ,bestScore,live    ,dead    ,lambdaLeft,liftReachable,mapName
1342352876224,     2107,      867,     369,     244,         0,            1,map7
1342352876437,    15904,      869,    2106,    1485,         0,            1,map7
1342352876709,    27484,      869,    3372,    2514,         0,            1,map7
1342352876912,    41965,      869,    4922,    3402,         0,            1,map7
1342352877117,    57308,      869,    6279,    4691,         0,            1,map7
1342352877373,    65977,      869,    7204,    5125,         0,            1,map7
1342352877645,    77731,      869,    8240,    6003,         0,            1,map7
1342352877886,    87515,      869,    8897,    6792,         0,            1,map7
1342352878129,    96642,      869,    9712,    7484,         0,            1,map7
1342352878415,   105925,      869,   10341,    8202,         0,            1,map7
1342352878651,   118339,      869,   11511,    8641,         0,            1,map7
1342352878872,   130624,      869,   12425,    9744,         0,            1,map7
1342352879088,   145865,      869,   13774,   10546,         0,            1,map7
1342352879333,   158074,      869,   14784,   11213,         0,            1,map7
1342352879541,   174497,      869,   15815,   12690,         0,            1,map7
1342352879747,   187285,      869,   16650,   13673,         0,            1,map7
1342352879958,   197031,      869,   17185,   14705,         0,            1,map7
1342352880165,   213572,      869,   18023,   16065,         0,            1,map7
1342352880377,   230433,      869,   18602,   17392,         0,            1,map7
1342352880619,   243490,      869,   19240,   18196,         0,            1,map7
1342352880857,   258995,      869,   20235,   19228,         0,            1,map7
1342352881094,   280000,      869,   20715,   21058,         0,            1,map7
1342352881328,   295175,      869,   20895,   22119,         0,            1,map7
1342352881565,   314874,      869,   22238,   22442,         0,            1,map7
1342352881790,   330908,      869,   23334,   22881,         0,            1,map7
1342352882026,   344316,      869,   24098,   23565,         0,            1,map7
1342352882256,   363633,      869,   25311,   24155,         0,            1,map7
1342352882533,   380592,      869,   26146,   24831,         0,            1,map7
1342352882755,   396628,      869,   27427,   25239,         0,            1,map7
1342352882987,   415596,      869,   28688,   25869,         0,            1,map7
1342352883230,   428696,      869,   29284,   26368,         0,            1,map7
1342352883454,   444277,      869,   30338,   26804,         0,            1,map7
1342352883713,   464795,      869,   31140,   27819,         0,            1,map7
1342352883945,   478441,      869,   31590,   28364,         0,            1,map7
1342352884179,   497722,      869,   32166,   29956,         0,            1,map7
1342352884384,   514403,      869,   32728,   30994,         0,            1,map7
1342352884609,   526756,      869,   33316,   31552,         0,            1,map7
1342352884833,   544320,      869,   33682,   32856,         0,            1,map7
1342352885134,   566073,      869,   34128,   33962,         0,            1,map7
1342352885364,   586981,      869,   34588,   34900,         0,            1,map7
1342352885593,   607739,      869,   35403,   35139,         0,            1,map7
1342352885794,   619272,      869,   35455,   35765,         0,            1,map7
1342352886004,   636791,      869,   35901,   36274,         0,            1,map7
1342352886233,   657817,      869,   36474,   37050,         0,            1,map7
1342352886472,   672042,      869,   36911,   37180,         0,            1,map7
1342352886693,   689945,      869,   36958,   38329,         0,            1,map7
1342352886906,   707398,      869,   37131,   39350,         0,            1,map7
1342352887139,   721420,      869,   37459,   39721,         0,            1,map7
1342352887355,   738838,      869,   38017,   39934,         0,            1,map7
1342352887565,   756685,      869,   38653,   40565,         0,            1,map7
1342352887795,   766746,      869,   39199,   40605,         0,            1,map7
1342352888007,   784231,      869,   39788,   41139,         0,            1,map7
1342352888219,   803274,      869,   39835,   41479,         0,            1,map7
1342352888458,   817277,      869,   40258,   41984,         0,            1,map7
1342352888733,   839598,      869,   40562,   42778,         0,            1,map7
1342352888945,   856990,      869,   41200,   43143,         0,            1,map7
1342352889177,   870459,      869,   41802,   43602,         0,            1,map7
1342352889409,   887066,      869,   42679,   43602,         0,            1,map7
1342352889636,   904075,      869,   43484,   43577,         0,            1,map7
1342352889909,   917049,      869,   44404,   43422,         0,            1,map7
1342352890157,   934103,      869,   45040,   44028,         0,            1,map7
1342352890369,   950373,      869,   45836,   44221,         0,            1,map7
1342352890610,   964673,      869,   46175,   44705,         0,            1,map7
1342352890821,   978573,      869,   46481,   45256,         0,            1,map7
1342352891033,   994610,      869,   47194,   45781,         0,            1,map7
1342352891233,  1008725,      869,   47420,   46360,         0,            1,map7
