time         ,iter.    ,bestScore,live    ,dead
1342301608879,     1536,      271,     224,     198
1342301609227,     3062,      271,     295,     446
1342301609492,     6035,      271,     491,     906
1342301609854,     9920,      271,     649,    1542
1342301610082,     9920,      271,     649,    1542
