time         ,iter.    ,bestScore,live    ,dead
1342301552970,     1774,       84,     364,     137
1342301553318,     6856,      239,    1206,     448
1342301553679,    11927,      239,    2134,     665
1342301553987,    14290,      239,    2487,     735
1342301554261,    14290,      239,    2487,     735
