time         ,iter.    ,bestScore,live    ,dead
1342301633897,     1114,      170,     408,      82
1342301634182,     3730,      170,    1197,     276
1342301634505,     6292,      567,    1871,     548
1342301634856,     8881,      567,    2266,    1006
1342301635125,     8881,      567,    2266,    1006
