time         ,iter.    ,bestScore,live    ,dead
1342301543004,        0,        0,       0,       0
1342301543451,     5204,      128,    1265,     431
1342301543695,    15907,      128,    3556,    1071
1342301543982,    26435,      136,    5949,    2013
1342301544535,    27795,      136,    6295,    2045
