time         ,iter.    ,bestScore,live    ,dead
1342301591094,     2169,      264,     463,       1
1342301591436,     4673,      274,     826,      74
1342301591814,     7635,      856,    1250,     279
1342301592126,     9143,      856,    1426,     303
