time         ,iter.    ,bestScore,live    ,dead
1342301568535,     1074,      261,     249,       1
1342301568924,     3969,      833,     781,      83
1342301569299,     5361,      852,    1016,      95
1342301569551,     6681,      852,    1219,       9
