time         ,iter.    ,bestScore,live    ,dead
1342301575791,     1947,       84,     393,     148
1342301576149,     5803,      262,    1029,     540
1342301576464,    10294,      262,    1656,     932
1342301576762,    12425,      262,    1937,    1120
