time         ,iter.    ,bestScore,live    ,dead
1342301546983,      857,       70,      90,     101
1342301547227,     7144,      256,    1659,     562
1342301547479,    14016,      256,    3337,    1035
1342301547740,    22525,      256,    5374,    1580
1342301547948,    29497,      256,    7036,    1945
1342301548218,    29626,      256,    7051,    1952
