time         ,iter.    ,bestScore,live    ,dead
1342301558585,      148,       70,      88,      -2
1342301558875,      490,      249,     294,      11
1342301559192,      649,      288,     337,      14
1342301559512,      874,      360,     456,      18
1342301559796,      874,      360,     457,      18
