time         ,iter.    ,bestScore,live    ,dead
1342301589894,      350,      302,      98,       9
1342301590162,     1662,      302,     271,     122
1342301590381,     4421,      302,     527,     337
1342301590700,     5055,      312,     597,     377
1342301590995,     5451,      312,     619,     406
