time         ,iter.    ,bestScore,live    ,dead
1342301550705,       31,      181,      31,      -1
1342301550914,      233,      241,     154,       4
1342301551143,      680,      307,     408,      36
1342301551352,     1207,      307,     718,      11
1342301551556,     1721,      307,     990,      37
1342301551859,     1923,      307,    1154,      31
