time         ,iter.    ,bestScore,live    ,dead
1342301646488,     1155,      166,     416,      91
1342301646757,     4934,      170,    1563,     348
1342301647046,     7583,      170,    2262,     512
1342301647352,    11506,      563,    3339,     830
1342301647600,    11996,      563,    3480,     842
