time         ,iter.    ,bestScore,live    ,dead
1342301585316,       21,       68,       8,       1
1342301585583,     7418,      270,     613,     669
1342301585848,    10819,      270,     812,    1001
1342301586064,    29042,      279,    1213,    2811
1342301586320,    30917,      279,    1249,    2958
