time         ,iter.    ,bestScore,live    ,dead
1342301569592,      144,       93,      86,      -2
1342301569891,      411,      194,     253,      11
1342301570275,      552,      249,     327,      16
1342301570628,      646,      360,     345,      19
1342301570937,      646,      360,     346,      18
