time         ,iter.    ,bestScore,live    ,dead
1342301587439,     2499,      164,     760,     201
1342301587649,     9355,      164,    2559,     679
1342301587963,    12030,      166,    3324,     824
1342301588273,    14660,      166,    4112,     985
1342301588617,    14660,      166,    4112,     985
