time         ,iter.    ,bestScore,live    ,dead
1342301580493,     2346,      261,     451,      88
1342301580877,     4996,      262,     880,      29
1342301581198,     6360,      262,    1076,     107
1342301581515,     9340,      817,    1412,     152
