time         ,iter.    ,bestScore,live    ,dead
1342301622321,     1114,      153,     363,      81
1342301622722,     3592,      170,    1000,     258
1342301623164,     4858,      170,    1299,     350
1342301623523,     5931,      170,    1610,     426
