time         ,iter.    ,bestScore,live    ,dead
1342301623664,     1759,      383,     749,      99
1342301624056,     2376,      383,     947,     144
1342301624400,     3643,      383,    1320,     223
1342301624690,     3914,      383,    1428,     235
