time         ,iter.    ,bestScore,live    ,dead
1342301613865,      955,      253,     194,     -10
1342301614264,     2129,      262,     444,      27
1342301614509,     4839,      855,     793,     152
1342301615211,     7614,      855,     946,     487
1342301615547,     7614,      855,     947,     486
