time         ,iter.    ,bestScore,live    ,dead
1342301645194,     1771,       84,     407,     117
1342301645540,     4101,      266,     819,     299
1342301645867,     8181,      271,    1396,     822
1342301646196,    13865,      271,    1968,    1677
1342301646448,    13865,      271,    1968,    1677
