time         ,iter.    ,bestScore,live    ,dead
1342301650841,      144,       93,      86,      -2
1342301651086,      527,      192,     333,       7
1342301651350,      742,      243,     451,      13
1342301651590,     1163,      243,     638,      26
1342301651816,     1383,      243,     734,      13
1342301652031,     1383,      243,     735,      13
