time         ,iter.    ,bestScore,live    ,dead
1342301615642,        0,        0,       0,       0
1342301616007,      291,      173,     175,       4
1342301616315,      479,      249,     285,      14
1342301616695,      555,      249,     302,      17
1342301616919,      555,      249,     302,      17
