time         ,iter.    ,bestScore,live    ,dead
1342301539891,     1323,       48,     343,     122
1342301540241,     4538,       80,    1075,     416
1342301540522,    11107,      260,    2476,     954
1342301540809,    17577,      269,    3796,    1558
1342301541461,    19917,      269,    4238,    1784
