time         ,iter.    ,bestScore,live    ,dead
1342300101212,     1069,      139,     315,     110
1342300101466,     3543,      147,     966,     324
1342300101826,     4154,      147,    1114,     378
1342300102091,     5302,      147,    1378,     495
1342300102517,     5302,      147,    1379,     495
