time         ,iter.    ,bestScore,live    ,dead
1342301644008,     2554,      279,     283,     319
1342301644514,     5291,      279,     478,     775
1342301644870,     8024,      279,     628,    1140
1342301645139,    10428,      279,     666,    1595
