time         ,iter.    ,bestScore,live    ,dead
1342300130387,      325,      302,      73,      13
1342300130748,     1487,      302,     305,      88
1342300131075,     2611,      302,     423,     148
1342300131314,     3818,      308,     567,     235
1342300131514,     4533,      308,     662,     277
