time         ,iter.    ,bestScore,live    ,dead
1342301554305,     1212,      563,     422,     104
1342301554612,     3889,      563,    1226,     316
1342301554980,     6614,      563,    2062,     523
1342301555322,     7995,      563,    2383,     662
