time         ,iter.    ,bestScore,live    ,dead
1342301618750,       23,      181,      23,      -1
1342301619055,      152,      241,     138,       2
1342301619278,      555,      271,     324,      30
1342301619559,      879,      299,     498,      40
1342301619875,      920,      299,     533,      42
