time         ,iter.    ,bestScore,live    ,dead
1342301597137,     1774,       84,     329,     157
1342301597464,     6443,      271,     644,     930
1342301597768,    11183,      271,     807,    1753
1342301598317,    13366,      271,     954,    2103
