time         ,iter.    ,bestScore,live    ,dead
1342301561708,       32,      181,      32,      -1
1342301562019,      170,      241,     148,       3
1342301562347,      316,      241,     181,      11
1342301562671,      499,      271,     290,      25
1342301562917,      499,      271,     291,      25
