time         ,iter.    ,bestScore,live    ,dead
1342301598361,     1087,      170,     354,      86
1342301598732,     2329,      170,     733,     178
1342301599131,     4944,      170,    1394,     335
1342301599458,     6233,      170,    1703,     407
