time         ,iter.    ,bestScore,live    ,dead
1342300182607,      365,      228,     209,      11
1342300182957,     1209,      312,     594,      56
1342300183289,     2028,      312,    1047,      93
1342300183612,     2918,      320,    1413,     143
1342300183872,     2918,      320,    1414,     143
