time         ,iter.    ,bestScore,live    ,dead
1342301586334,      621,       84,     155,      61
1342301586799,     5369,      263,    1012,     583
1342301587155,    12556,      263,    1904,    1488
1342301587356,    14862,      263,    2236,    1731
