time         ,iter.    ,bestScore,live    ,dead
1342301607537,     2564,       68,     115,      53
1342301607866,     8082,       68,     114,      54
1342301608179,    13617,       68,     115,      53
1342301608496,    19173,       68,     115,      53
1342301608836,    19173,       68,     115,      53
