time         ,iter.    ,bestScore,live    ,dead
1342301578200,     1100,      349,     563,      66
1342301578525,     2461,      383,    1124,     164
1342301578860,     3666,      383,    1635,     219
1342301579125,     4284,      383,    1921,     240
