time         ,iter.    ,bestScore,live    ,dead
1342301557437,      739,      261,     167,      44
1342301557691,     3403,      272,     622,      16
1342301557909,     8802,      272,    1368,     100
1342301558266,    11675,      856,    1820,     -19
1342301558547,    12296,      856,    1867,       0
