time         ,iter.    ,bestScore,live    ,dead
1342301619952,     5353,       68,      44,      39
1342301620390,    10897,       68,      44,      39
1342301620612,    16495,       68,      44,      39
1342301620840,    33335,       68,      43,      40
1342301621117,    36134,       68,      44,      39
