time         ,iter.    ,bestScore,live    ,dead
1342298787337,        0,        0,       0,       0
1342298787537,    40198,       65,    4943,    2935
1342298787737,   113385,       65,   12249,    5226
1342298787937,   158538,       65,   16458,    5580
1342298788137,   231303,       65,   23536,    5561
1342298788337,   274916,       65,   27719,    4603
1342298788537,   349327,       65,   34738,    3640
1342298788738,   396727,       65,   39172,    2013
1342298788938,   467580,       65,   46031,    -575
1342298789138,   512203,       65,   50137,   -2216
1342298789338,   579709,       65,   55959,   -4176
1342298789936,   614019,       65,   58927,   -4675
1342298790136,   690962,       65,   66300,   -7531
1342298790336,   740438,       65,   70782,   -9347
1342298790536,   813281,       65,   77384,  -11953
1342298790744,   859956,       65,   81746,  -14389
1342298790944,   931622,       65,   88550,  -18708
1342298791150,   980920,       65,   92951,  -21283
1342298791350,  1052828,       65,   99584,  -24487
1342298791556,  1101818,       65,  103858,  -27038
1342298791756,  1177073,       65,  110436,  -30526
1342298791974,  1224499,       65,  114338,  -32038
1342298792174,  1298465,       65,  121017,  -35789
1342298792394,  1347419,       65,  125286,  -38043
1342298792594,  1347419,       65,  125286,  -38043
